created_at,tweet_id,retweet_count,favorite_count
Thu Mar 31 00:58:29 +0000 2016,715342466308784130,768,3294
Wed Mar 30 16:52:36 +0000 2016,715220193576927233,736,2630
Wed Mar 30 15:34:51 +0000 2016,715200624753819648,2110,5578
Wed Mar 30 02:56:24 +0000 2016,715009755312439296,1392,4550
Wed Mar 30 01:07:18 +0000 2016,714982300363173890,1166,4094
Tue Mar 29 23:49:30 +0000 2016,714962719905021952,4816,8028
Tue Mar 29 23:29:14 +0000 2016,714957620017307648,1595,4503
Tue Mar 29 01:53:39 +0000 2016,714631576617938945,1122,3571
Tue Mar 29 00:12:05 +0000 2016,714606013974974464,1038,3938
Mon Mar 28 16:12:09 +0000 2016,714485234495041536,1313,2962
Mon Mar 28 01:10:13 +0000 2016,714258258790387713,808,3281
Mon Mar 28 00:43:43 +0000 2016,714251586676113411,940,3570
Sun Mar 27 22:14:49 +0000 2016,714214115368108032,990,2480
Sun Mar 27 17:25:54 +0000 2016,714141408463036416,1569,4673
Sun Mar 27 02:43:58 +0000 2016,713919462244790272,869,3564
Sun Mar 27 02:05:49 +0000 2016,713909862279876608,616,2078
Sun Mar 27 01:29:02 +0000 2016,713900603437621249,829,3062
Sat Mar 26 16:15:05 +0000 2016,713761197720473600,1541,5308
Fri Mar 25 17:03:49 +0000 2016,713411074226274305,1440,4802
Fri Mar 25 01:35:51 +0000 2016,713177543487135744,3183,7854
Fri Mar 25 01:29:21 +0000 2016,713175907180089344,1630,4851
Thu Mar 24 01:11:29 +0000 2016,712809025985978368,7602,20378
Wed Mar 23 19:09:09 +0000 2016,712717840512598017,5616,13474
Wed Mar 23 15:53:42 +0000 2016,712668654853337088,1367,4531
Wed Mar 23 00:37:48 +0000 2016,712438159032893441,1756,5799
Tue Mar 22 16:06:19 +0000 2016,712309440758808576,26,269
Tue Mar 22 02:03:52 +0000 2016,712097430750289920,1172,4144
Tue Mar 22 01:45:15 +0000 2016,712092745624633345,1016,3211
Tue Mar 22 01:16:55 +0000 2016,712085617388212225,556,3531
Mon Mar 21 23:55:01 +0000 2016,712065007010385924,700,2451
Mon Mar 21 19:31:59 +0000 2016,711998809858043904,138,0
Mon Mar 21 17:30:03 +0000 2016,711968124745228288,2601,8776
Mon Mar 21 02:38:34 +0000 2016,711743778164514816,1101,3095
Mon Mar 21 01:54:29 +0000 2016,711732680602345472,4653,9756
Sun Mar 20 23:23:54 +0000 2016,711694788429553666,20500,35865
Sun Mar 20 20:36:28 +0000 2016,711652651650457602,1037,4228
Sun Mar 20 01:28:47 +0000 2016,711363825979756544,1287,3996
Sat Mar 19 21:41:44 +0000 2016,711306686208872448,819,3596
Sat Mar 19 01:54:56 +0000 2016,711008018775851008,710,3275
Sat Mar 19 01:11:29 +0000 2016,710997087345876993,1561,4960
Fri Mar 18 15:05:29 +0000 2016,710844581445812225,779,2775
Fri Mar 18 14:19:56 +0000 2016,710833117892898816,606,2937
Fri Mar 18 02:46:49 +0000 2016,710658690886586372,636,2529
Thu Mar 17 23:33:12 +0000 2016,710609963652087808,2624,5227
Thu Mar 17 22:09:38 +0000 2016,710588934686908417,2107,4968
Thu Mar 17 02:48:31 +0000 2016,710296729921429505,833,2574
Thu Mar 17 01:55:02 +0000 2016,710283270106132480,580,2308
Thu Mar 17 01:11:26 +0000 2016,710272297844797440,1425,4945
Thu Mar 17 00:58:46 +0000 2016,710269109699739648,1257,2613
Wed Mar 16 17:18:07 +0000 2016,710153181850935296,1006,3153
Wed Mar 16 16:29:35 +0000 2016,710140971284037632,1008,3017
Wed Mar 16 14:54:24 +0000 2016,710117014656950272,2233,5999
Wed Mar 16 01:46:45 +0000 2016,709918798883774466,1215,3250
Wed Mar 16 00:37:03 +0000 2016,709901256215666688,112,732
Tue Mar 15 21:24:41 +0000 2016,709852847387627521,1336,3824
Tue Mar 15 02:25:31 +0000 2016,709566166965075968,1367,3865
Tue Mar 15 01:48:55 +0000 2016,709556954897764353,1204,3593
Mon Mar 14 23:19:03 +0000 2016,709519240576036864,277,1620
Mon Mar 14 18:42:20 +0000 2016,709449600415961088,665,2420
Mon Mar 14 16:02:49 +0000 2016,709409458133323776,788,2855
Mon Mar 14 03:50:21 +0000 2016,709225125749587968,647,2615
Mon Mar 14 02:39:42 +0000 2016,709207347839836162,6567,13755
Mon Mar 14 02:04:08 +0000 2016,709198395643068416,721,2634
Mon Mar 14 00:49:23 +0000 2016,709179584944730112,763,2213
Sun Mar 13 23:24:56 +0000 2016,709158332880297985,470,2236
Sun Mar 13 15:43:18 +0000 2016,709042156699303936,1864,5197
Sun Mar 13 03:13:29 +0000 2016,708853462201716736,745,1941
Sun Mar 13 02:43:08 +0000 2016,708845821941387268,1015,3226
Sun Mar 13 01:57:25 +0000 2016,708834316713893888,571,1860
Sun Mar 13 00:24:26 +0000 2016,708810915978854401,7848,18036
Sat Mar 12 19:35:15 +0000 2016,708738143638450176,917,2997
Sat Mar 12 17:47:45 +0000 2016,708711088997666817,834,2790
Sat Mar 12 02:28:06 +0000 2016,708479650088034305,765,2768
Sat Mar 12 01:49:25 +0000 2016,708469915515297792,926,3357
Fri Mar 11 21:15:02 +0000 2016,708400866336894977,11330,17516
Fri Mar 11 18:18:36 +0000 2016,708356463048204288,1520,3929
Fri Mar 11 17:50:48 +0000 2016,708349470027751425,831,2568
Fri Mar 11 04:35:39 +0000 2016,708149363256774660,1727,4672
Fri Mar 11 03:22:23 +0000 2016,708130923141795840,943,3707
Fri Mar 11 02:36:57 +0000 2016,708119489313951744,1102,2937
Fri Mar 11 01:56:49 +0000 2016,708109389455101952,610,2124
Thu Mar 10 20:26:26 +0000 2016,708026248782585858,2166,4799
Thu Mar 10 18:25:30 +0000 2016,707995814724026368,1273,3385
Thu Mar 10 17:35:20 +0000 2016,707983188426153984,2,52
Thu Mar 10 16:42:10 +0000 2016,707969809498152960,1097,2941
Thu Mar 10 03:55:45 +0000 2016,707776935007539200,1079,3593
Thu Mar 10 01:35:01 +0000 2016,707741517457260545,696,2718
Thu Mar 10 01:24:13 +0000 2016,707738799544082433,2785,4495
Wed Mar 09 22:24:31 +0000 2016,707693576495472641,1133,3765
Wed Mar 09 18:10:30 +0000 2016,707629649552134146,997,2834
Wed Mar 09 16:56:11 +0000 2016,707610948723478529,7236,18557
Wed Mar 09 04:19:44 +0000 2016,707420581654872064,789,2499
Wed Mar 09 03:45:22 +0000 2016,707411934438625280,673,2486
Wed Mar 09 02:08:59 +0000 2016,707387676719185920,1490,3835
Wed Mar 09 01:26:57 +0000 2016,707377100785885184,1214,3603
Tue Mar 08 21:23:50 +0000 2016,707315916783140866,727,2698
Tue Mar 08 20:09:54 +0000 2016,707297311098011648,903,3022
Tue Mar 08 04:25:07 +0000 2016,707059547140169728,759,2796
Tue Mar 08 03:00:15 +0000 2016,707038192327901184,900,2404
Tue Mar 08 01:52:18 +0000 2016,707021089608753152,1540,4433
Tue Mar 08 01:25:10 +0000 2016,707014260413456384,664,2502
Mon Mar 07 18:09:06 +0000 2016,706904523814649856,8830,15961
Mon Mar 07 17:58:08 +0000 2016,706901761596989440,680,2264
Mon Mar 07 03:24:33 +0000 2016,706681918348251136,1103,3627
Mon Mar 07 00:57:27 +0000 2016,706644897839910912,1224,2814
Sun Mar 06 21:31:22 +0000 2016,706593038911545345,718,2363
Sun Mar 06 17:52:42 +0000 2016,706538006853918722,1580,3778
Sun Mar 06 16:27:23 +0000 2016,706516534877929472,1150,3404
Sun Mar 06 05:11:12 +0000 2016,706346369204748288,1035,3768
Sun Mar 06 02:46:44 +0000 2016,706310011488698368,9034,23443
Sun Mar 06 01:31:11 +0000 2016,706291001778950144,522,1861
Sat Mar 05 23:51:49 +0000 2016,706265994973601792,1030,2979
Sat Mar 05 17:26:40 +0000 2016,706169069255446529,2511,4291
Sat Mar 05 17:16:20 +0000 2016,706166467411222528,1819,5636
Sat Mar 05 16:24:01 +0000 2016,706153300320784384,437,1632
Sat Mar 05 04:36:02 +0000 2016,705975130514706432,842,3397
Sat Mar 05 04:17:02 +0000 2016,705970349788291072,1008,3440
Fri Mar 04 23:32:15 +0000 2016,705898680587526145,643,2597
Fri Mar 04 16:06:36 +0000 2016,705786532653883392,596,2132
Fri Mar 04 03:13:11 +0000 2016,705591895322394625,1308,3475
Thu Mar 03 19:32:29 +0000 2016,705475953783398401,1045,3231
Thu Mar 03 17:19:38 +0000 2016,705442520700944385,1859,4877
Thu Mar 03 16:23:38 +0000 2016,705428427625635840,1931,4188
Thu Mar 03 03:51:44 +0000 2016,705239209544720384,854,3290
Thu Mar 03 02:49:06 +0000 2016,705223444686888960,900,2829
Wed Mar 02 18:48:16 +0000 2016,705102439679201280,585,2342
Wed Mar 02 16:23:36 +0000 2016,705066031337840642,683,2378
Wed Mar 02 03:30:25 +0000 2016,704871453724954624,1245,4585
Wed Mar 02 02:43:09 +0000 2016,704859558691414016,612,2462
Wed Mar 02 01:56:53 +0000 2016,704847917308362754,1727,5594
Wed Mar 02 00:05:17 +0000 2016,704819833553219584,1136,2906
Tue Mar 01 20:11:59 +0000 2016,704761120771465216,3257,7283
Tue Mar 01 02:53:32 +0000 2016,704499785726889984,1124,3212
Tue Mar 01 02:19:31 +0000 2016,704491224099647488,97,840
Tue Mar 01 01:36:14 +0000 2016,704480331685040129,1197,3723
Mon Feb 29 17:56:32 +0000 2016,704364645503647744,3999,8804
Mon Feb 29 16:47:42 +0000 2016,704347321748819968,393,1729
Mon Feb 29 02:40:23 +0000 2016,704134088924532736,519,1653
Mon Feb 29 01:17:46 +0000 2016,704113298707505153,629,2031
Sun Feb 28 21:25:30 +0000 2016,704054845121142784,1028,3201
Sun Feb 28 02:50:28 +0000 2016,703774238772166656,526,2020
Sun Feb 28 02:29:55 +0000 2016,703769065844768768,1276,3621
Sat Feb 27 17:24:05 +0000 2016,703631701117943808,772,2853
Sat Feb 27 16:03:45 +0000 2016,703611486317502464,1709,4229
Sat Feb 27 03:42:44 +0000 2016,703425003149250560,1559,4162
Sat Feb 27 02:32:12 +0000 2016,703407252292673536,786,2685
Sat Feb 27 00:55:11 +0000 2016,703382836347330562,1285,3837
Fri Feb 26 23:10:06 +0000 2016,703356393781329922,429,2085
Fri Feb 26 17:20:56 +0000 2016,703268521220972544,618,2152
Fri Feb 26 04:48:02 +0000 2016,703079050210877440,3494,8064
Fri Feb 26 02:20:37 +0000 2016,703041949650034688,14198,28996
Thu Feb 25 19:04:13 +0000 2016,702932127499816960,811,2825
Thu Feb 25 16:53:11 +0000 2016,702899151802126337,509,1772
Thu Feb 25 02:42:00 +0000 2016,702684942141153280,1215,3516
Thu Feb 25 01:47:04 +0000 2016,702671118226825216,634,2398
Wed Feb 24 20:56:55 +0000 2016,702598099714314240,3712,11332
Wed Feb 24 17:04:07 +0000 2016,702539513671897089,1091,3134
Wed Feb 24 03:21:41 +0000 2016,702332542343577600,1755,3491
Wed Feb 24 02:36:23 +0000 2016,702321140488925184,1156,3604
Tue Feb 23 23:39:59 +0000 2016,702276748847800320,860,2706
Tue Feb 23 19:44:20 +0000 2016,702217446468493312,1526,5268
Tue Feb 23 04:06:20 +0000 2016,701981390485725185,1106,3755
Tue Feb 23 02:12:47 +0000 2016,701952816642965504,1149,4167
Mon Feb 22 21:59:57 +0000 2016,701889187134500865,1558,3905
Mon Feb 22 16:27:58 +0000 2016,701805642395348998,1900,3752
Mon Feb 22 02:57:08 +0000 2016,701601587219795968,523,2299
Mon Feb 22 00:53:31 +0000 2016,701570477911896070,1055,3080
Sun Feb 21 23:13:01 +0000 2016,701545186879471618,680,2902
Sun Feb 21 01:19:47 +0000 2016,701214700881756160,5812,13475
Sat Feb 20 03:51:05 +0000 2016,700890391244103680,653,2437
Sat Feb 20 02:06:50 +0000 2016,700864154249383937,685,2828
Sat Feb 20 01:00:55 +0000 2016,700847567345688576,558,2637
Fri Feb 19 21:39:54 +0000 2016,700796979434098688,1085,2669
Fri Feb 19 18:24:26 +0000 2016,700747788515020802,10673,25130
Fri Feb 19 03:11:35 +0000 2016,700518061187723268,915,2887
Fri Feb 19 02:20:14 +0000 2016,700505138482569216,646,2487
Thu Feb 18 23:28:52 +0000 2016,700462010979500032,2031,4537
Thu Feb 18 03:58:39 +0000 2016,700167517596164096,836,2903
Thu Feb 18 02:54:41 +0000 2016,700151421916807169,754,2450
Thu Feb 18 02:24:13 +0000 2016,700143752053182464,3129,8282
Wed Feb 17 21:02:13 +0000 2016,700062718104104960,778,2890
Wed Feb 17 18:49:22 +0000 2016,700029284593901568,661,2262
Wed Feb 17 17:01:14 +0000 2016,700002074055016451,1529,3627
Wed Feb 17 03:45:29 +0000 2016,699801817392291840,1088,3345
Wed Feb 17 02:54:04 +0000 2016,699788877217865730,557,2458
Wed Feb 17 02:17:19 +0000 2016,699779630832685056,1397,3039
Wed Feb 17 02:02:25 +0000 2016,699775878809702401,690,2150
Tue Feb 16 20:28:06 +0000 2016,699691744225525762,5174,11252
Tue Feb 16 04:15:05 +0000 2016,699446877801091073,2938,6515
Tue Feb 16 03:25:58 +0000 2016,699434518667751424,577,2384
Tue Feb 16 02:42:52 +0000 2016,699423671849451520,383,1505
Tue Feb 16 02:04:04 +0000 2016,699413908797464576,688,2258
Mon Feb 15 23:13:03 +0000 2016,699370870310113280,497,2053
Mon Feb 15 20:04:36 +0000 2016,699323444782047232,983,3466
Mon Feb 15 04:31:20 +0000 2016,699088579889332224,715,2451
Mon Feb 15 03:55:41 +0000 2016,699079609774645248,745,2677
Mon Feb 15 03:27:04 +0000 2016,699072405256409088,1325,3296
Mon Feb 15 02:38:53 +0000 2016,699060279947165696,2059,4173
Mon Feb 15 01:05:02 +0000 2016,699036661657767936,1345,2863
Sun Feb 14 21:55:47 +0000 2016,698989035503689728,1113,3701
Sun Feb 14 19:35:46 +0000 2016,698953797952008193,1020,2975
Sun Feb 14 16:33:40 +0000 2016,698907974262222848,699,2787
Sun Feb 14 03:29:49 +0000 2016,698710712454139905,774,2710
Sun Feb 14 03:01:06 +0000 2016,698703483621523456,425,1608
Sat Feb 13 22:29:29 +0000 2016,698635131305795584,388,1400
Sat Feb 13 16:50:04 +0000 2016,698549713696649216,704,2536
Sat Feb 13 03:59:01 +0000 2016,698355670425473025,516,2046
Sat Feb 13 03:05:01 +0000 2016,698342080612007937,1074,2485
Fri Feb 12 21:49:15 +0000 2016,698262614669991936,2268,5214
Fri Feb 12 17:22:12 +0000 2016,698195409219559425,6750,18408
Fri Feb 12 16:16:41 +0000 2016,698178924120031232,830,3084
Fri Feb 12 04:07:53 +0000 2016,697995514407682048,372,1665
Fri Feb 12 03:47:39 +0000 2016,697990423684476929,1451,3592
Fri Feb 12 00:39:39 +0000 2016,697943111201378304,776,2638
Thu Feb 11 20:34:41 +0000 2016,697881462549430272,1337,3313
Thu Feb 11 03:57:11 +0000 2016,697630435728322560,614,1909
Thu Feb 11 03:02:54 +0000 2016,697616773278015490,1144,3467
Thu Feb 11 01:42:02 +0000 2016,697596423848730625,1425,3306
Thu Feb 11 00:18:49 +0000 2016,697575480820686848,572,2250
Wed Feb 10 20:23:19 +0000 2016,697516214579523584,1282,2281
Wed Feb 10 18:11:03 +0000 2016,697482927769255936,765,2662
Wed Feb 10 16:51:59 +0000 2016,697463031882764288,1552,3748
Wed Feb 10 04:06:43 +0000 2016,697270446429966336,2087,5131
Wed Feb 10 03:22:44 +0000 2016,697259378236399616,1136,3611
Wed Feb 10 03:05:46 +0000 2016,697255105972801536,1315,3316
Wed Feb 10 02:14:42 +0000 2016,697242256848379904,751,2753
Tue Feb 09 03:35:31 +0000 2016,696900204696625153,1156,3492
Tue Feb 09 03:14:25 +0000 2016,696894894812565505,758,2594
Tue Feb 09 02:40:05 +0000 2016,696886256886657024,2016,5317
Tue Feb 09 02:07:12 +0000 2016,696877980375769088,802,2689
Mon Feb 08 17:58:03 +0000 2016,696754882863349760,396,1615
Mon Feb 08 17:17:22 +0000 2016,696744641916489729,1069,2293
Mon Feb 08 15:14:57 +0000 2016,696713835009417216,757,2613
Mon Feb 08 02:18:30 +0000 2016,696518437233913856,1887,4274
Mon Feb 08 00:27:39 +0000 2016,696490539101908992,170,1339
Mon Feb 08 00:20:23 +0000 2016,696488710901260288,1166,2788
Sun Feb 07 18:51:43 +0000 2016,696405997980676096,1284,3531
Sat Feb 06 22:38:50 +0000 2016,696100768806522880,750,2125
Sat Feb 06 03:50:33 +0000 2016,695816827381944320,1320,3287
Sat Feb 06 02:22:53 +0000 2016,695794761660297217,880,3490
Sat Feb 06 00:35:13 +0000 2016,695767669421768709,854,2060
Fri Feb 05 15:27:17 +0000 2016,695629776980148225,2377,5020
Fri Feb 05 03:18:42 +0000 2016,695446424020918272,2026,4787
Fri Feb 05 00:51:51 +0000 2016,695409464418041856,4017,9460
Thu Feb 04 18:35:39 +0000 2016,695314793360662529,1675,4004
Thu Feb 04 04:03:57 +0000 2016,695095422348574720,684,2888
Thu Feb 04 02:40:08 +0000 2016,695074328191332352,1239,3116
Thu Feb 04 02:00:27 +0000 2016,695064344191721472,685,1771
Thu Feb 04 01:07:39 +0000 2016,695051054296211456,885,2918
Wed Feb 03 16:49:55 +0000 2016,694925794720792577,1043,2965
Wed Feb 03 15:30:43 +0000 2016,694905863685980160,1053,3046
Tue Feb 02 23:52:22 +0000 2016,694669722378485760,13517,26068
Tue Feb 02 03:08:26 +0000 2016,694356675654983680,328,1653
Tue Feb 02 02:53:12 +0000 2016,694352839993344000,700,2244
Tue Feb 02 02:10:14 +0000 2016,694342028726001664,557,1727
Tue Feb 02 01:21:07 +0000 2016,694329668942569472,569,2203
Mon Feb 01 17:11:59 +0000 2016,694206574471057408,2297,4582
Mon Feb 01 15:39:48 +0000 2016,694183373896572928,1040,3236
Mon Feb 01 03:38:15 +0000 2016,694001791655137281,1176,3705
Mon Feb 01 03:04:14 +0000 2016,693993230313091072,457,2044
Sun Jan 31 23:42:03 +0000 2016,693942351086120961,413,1896
Sun Jan 31 04:11:58 +0000 2016,693647888581312512,673,2961
Sun Jan 31 03:57:23 +0000 2016,693644216740769793,150,1473
Sun Jan 31 03:49:30 +0000 2016,693642232151285760,472,2790
Sun Jan 31 03:00:47 +0000 2016,693629975228977152,894,2685
Sun Jan 31 02:31:43 +0000 2016,693622659251335168,422,1691
Sun Jan 31 00:25:18 +0000 2016,693590843962331137,2233,5565
Sat Jan 30 23:51:19 +0000 2016,693582294167244802,292,1802
Sat Jan 30 17:31:20 +0000 2016,693486665285931008,698,1941
Sat Jan 30 03:52:58 +0000 2016,693280720173801472,1403,3669
Sat Jan 30 02:58:42 +0000 2016,693267061318012928,925,2622
Sat Jan 30 02:41:58 +0000 2016,693262851218264065,568,2459
Sat Jan 30 00:38:37 +0000 2016,693231807727280129,841,3133
Fri Jan 29 19:36:08 +0000 2016,693155686491000832,3622,8668
Fri Jan 29 16:30:45 +0000 2016,693109034023534592,695,1889
Fri Jan 29 15:36:45 +0000 2016,693095443459342336,523,2056
Fri Jan 29 03:56:12 +0000 2016,692919143163629568,838,2926
Fri Jan 29 03:03:25 +0000 2016,692905862751522816,998,2683
Fri Jan 29 02:46:29 +0000 2016,692901601640583168,682,1971
Fri Jan 29 02:17:12 +0000 2016,692894228850999298,910,2511
Thu Jan 28 21:54:41 +0000 2016,692828166163931137,998,3148
Thu Jan 28 16:53:37 +0000 2016,692752401762250755,4124,7496
Thu Jan 28 04:44:32 +0000 2016,692568918515392513,1737,4739
Thu Jan 28 02:30:58 +0000 2016,692535307825213440,1529,3504
Thu Jan 28 02:12:04 +0000 2016,692530551048294401,474,2021
Wed Jan 27 19:05:49 +0000 2016,692423280028966913,265,1618
Wed Jan 27 18:42:06 +0000 2016,692417313023332352,3917,10275
Wed Jan 27 03:26:56 +0000 2016,692187005137076224,929,2768
Wed Jan 27 01:33:08 +0000 2016,692158366030913536,896,2369
Wed Jan 27 00:31:15 +0000 2016,692142790915014657,438,1798
Tue Jan 26 17:50:29 +0000 2016,692041934689402880,1424,3724
Tue Jan 26 16:12:33 +0000 2016,692017291282812928,1081,3153
Tue Jan 26 03:09:55 +0000 2016,691820333922455552,1860,4329
Tue Jan 26 01:21:31 +0000 2016,691793053716221953,4732,8910
Mon Jan 25 22:58:05 +0000 2016,691756958957883396,1161,3179
Mon Jan 25 17:35:00 +0000 2016,691675652215414786,577,2116
Mon Jan 25 04:49:38 +0000 2016,691483041324204033,656,2608
Mon Jan 25 03:16:56 +0000 2016,691459709405118465,1294,4449
Mon Jan 25 02:17:57 +0000 2016,691444869282295808,955,2890
Mon Jan 25 00:26:41 +0000 2016,691416866452082688,8689,21253
Sun Jan 24 18:09:23 +0000 2016,691321916024623104,747,2828
Sun Jan 24 03:14:07 +0000 2016,691096613310316544,1019,3253
Sun Jan 24 02:48:07 +0000 2016,691090071332753408,385,1867
Sat Jan 23 20:07:44 +0000 2016,690989312272396288,3282,6513
Sat Jan 23 18:09:53 +0000 2016,690959652130045952,1421,3902
Sat Jan 23 16:47:25 +0000 2016,690938899477221376,2245,4536
Sat Jan 23 16:22:17 +0000 2016,690932576555528194,1143,3602
Sat Jan 23 03:20:44 +0000 2016,690735892932222976,1442,4134
Sat Jan 23 02:53:03 +0000 2016,690728923253055490,597,2384
Sat Jan 23 00:21:03 +0000 2016,690690673629138944,898,2547
Fri Jan 22 21:39:24 +0000 2016,690649993829576704,325,1435
Fri Jan 22 18:49:36 +0000 2016,690607260360429569,19,313
Fri Jan 22 18:09:28 +0000 2016,690597161306841088,681,2163
Fri Jan 22 05:07:29 +0000 2016,690400367696297985,509,2041
Fri Jan 22 03:24:22 +0000 2016,690374419777196032,972,3560
Fri Jan 22 02:28:52 +0000 2016,690360449368465409,1006,2925
Fri Jan 22 01:40:58 +0000 2016,690348396616552449,573,1644
Thu Jan 21 19:04:15 +0000 2016,690248561355657216,477,1845
Thu Jan 21 04:03:58 +0000 2016,690021994562220032,1180,3056
Thu Jan 21 03:38:27 +0000 2016,690015576308211712,836,2740
Thu Jan 21 02:56:40 +0000 2016,690005060500217858,1907,4004
Thu Jan 21 02:34:07 +0000 2016,689999384604450816,424,1561
Thu Jan 21 02:10:37 +0000 2016,689993469801164801,518,1618
Thu Jan 21 01:07:23 +0000 2016,689977555533848577,502,1490
Wed Jan 20 20:21:00 +0000 2016,689905486972461056,787,2651
Wed Jan 20 18:30:32 +0000 2016,689877686181715968,1344,3323
Wed Jan 20 15:44:48 +0000 2016,689835978131935233,850,2369
Wed Jan 20 04:13:20 +0000 2016,689661964914655233,1052,3501
Wed Jan 20 04:03:02 +0000 2016,689659372465688576,4412,11394
Wed Jan 20 01:41:08 +0000 2016,689623661272240129,748,2467
Wed Jan 20 00:03:21 +0000 2016,689599056876867584,6265,12795
Tue Jan 19 21:18:22 +0000 2016,689557536375177216,519,2257
Tue Jan 19 18:39:13 +0000 2016,689517482558820352,1609,3735
Tue Jan 19 03:32:10 +0000 2016,689289219123089408,1056,2476
Tue Jan 19 03:10:43 +0000 2016,689283819090870273,1250,3624
Tue Jan 19 02:59:01 +0000 2016,689280876073582592,819,2197
Tue Jan 19 02:36:42 +0000 2016,689275259254616065,285,1273
Tue Jan 19 01:18:43 +0000 2016,689255633275777024,1212,2805
Mon Jan 18 18:36:07 +0000 2016,689154315265683456,1128,3348
Mon Jan 18 17:52:38 +0000 2016,689143371370250240,579,2232
Mon Jan 18 02:49:58 +0000 2016,688916208532455424,983,3003
Mon Jan 18 02:21:04 +0000 2016,688908934925697024,874,2310
Mon Jan 18 01:38:15 +0000 2016,688898160958271489,890,2307
Mon Jan 18 01:22:00 +0000 2016,688894073864884227,792,2462
Sun Jan 17 21:01:41 +0000 2016,688828561667567616,420,1508
Sun Jan 17 19:27:24 +0000 2016,688804835492233216,227,1043
Sun Jan 17 18:27:32 +0000 2016,688789766343622656,759,2434
Sun Jan 17 02:23:42 +0000 2016,688547210804498433,789,2862
Sun Jan 17 00:32:18 +0000 2016,688519176466644993,825,2520
Sat Jan 16 15:40:14 +0000 2016,688385280030670848,5035,10180
Sat Jan 16 04:11:31 +0000 2016,688211956440801280,937,2426
Sat Jan 16 02:02:19 +0000 2016,688179443353796608,669,2328
Fri Jan 15 21:52:49 +0000 2016,688116655151435777,888,3093
Fri Jan 15 18:24:18 +0000 2016,688064179421470721,408,1878
Fri Jan 15 03:39:15 +0000 2016,687841446767013888,2872,6009
Fri Jan 15 02:41:12 +0000 2016,687826841265172480,1292,2989
Fri Jan 15 02:08:05 +0000 2016,687818504314159109,1080,2758
Fri Jan 15 01:25:33 +0000 2016,687807801670897665,801,2625
Thu Jan 14 20:24:55 +0000 2016,687732144991551489,750,1935
Thu Jan 14 18:33:48 +0000 2016,687704180304273409,950,2660
Thu Jan 14 15:57:26 +0000 2016,687664829264453632,576,2121
Thu Jan 14 04:41:12 +0000 2016,687494652870668288,654,2104
Thu Jan 14 03:45:57 +0000 2016,687480748861947905,281,1760
Thu Jan 14 03:28:06 +0000 2016,687476254459715584,619,2187
Thu Jan 14 02:25:31 +0000 2016,687460506001633280,614,2243
Wed Jan 13 22:22:41 +0000 2016,687399393394311168,702,2081
Wed Jan 13 16:56:30 +0000 2016,687317306314240000,10411,22073
Wed Jan 13 16:36:55 +0000 2016,687312378585812992,2146,4777
Wed Jan 13 04:23:58 +0000 2016,687127927494963200,2591,6004
Wed Jan 13 04:10:18 +0000 2016,687124485711986689,577,2371
Wed Jan 13 03:12:26 +0000 2016,687109925361856513,2803,6370
Wed Jan 13 02:43:46 +0000 2016,687102708889812993,1124,2571
Wed Jan 13 02:17:20 +0000 2016,687096057537363968,695,2449
Tue Jan 12 16:25:26 +0000 2016,686947101016735744,3582,9433
Tue Jan 12 04:01:58 +0000 2016,686760001961103360,1551,3852
Tue Jan 12 03:20:05 +0000 2016,686749460672679938,1666,3812
Tue Jan 12 02:06:41 +0000 2016,686730991906516992,1350,4543
Mon Jan 11 22:56:10 +0000 2016,686683045143953408,912,3072
Mon Jan 11 18:39:05 +0000 2016,686618349602762752,1544,4042
Mon Jan 11 17:50:18 +0000 2016,686606069955735556,607,2071
Mon Jan 11 03:47:50 +0000 2016,686394059078897668,769,1928
Mon Jan 11 03:17:53 +0000 2016,686386521809772549,996,3553
Mon Jan 11 02:40:19 +0000 2016,686377065986265092,637,2433
Mon Jan 11 01:25:58 +0000 2016,686358356425093120,776,2398
Sun Jan 10 20:41:33 +0000 2016,686286779679375361,1887,4392
Sun Jan 10 05:01:51 +0000 2016,686050296934563840,836,2420
Sun Jan 10 04:04:10 +0000 2016,686035780142297088,138,1274
Sun Jan 10 03:57:12 +0000 2016,686034024800862208,1324,3424
Sun Jan 10 02:13:27 +0000 2016,686007916130873345,472,2704
Sun Jan 10 01:54:44 +0000 2016,686003207160610816,735,2009
Sat Jan 09 23:55:38 +0000 2016,685973236358713344,611,2326
Sat Jan 09 21:58:42 +0000 2016,685943807276412928,696,1801
Sat Jan 09 19:31:20 +0000 2016,685906723014619143,3303,8277
Sat Jan 09 04:34:45 +0000 2016,685681090388975616,140,2069
Sat Jan 09 03:40:16 +0000 2016,685667379192414208,666,2579
Sat Jan 09 03:24:40 +0000 2016,685663452032069632,1656,3557
Sat Jan 09 01:59:19 +0000 2016,685641971164143616,885,3218
Fri Jan 08 19:45:39 +0000 2016,685547936038666240,17465,35052
Fri Jan 08 18:43:29 +0000 2016,685532292383666176,1298,3336
Fri Jan 08 05:00:14 +0000 2016,685325112850124800,4535,10471
Fri Jan 08 04:46:13 +0000 2016,685321586178670592,735,2910
Fri Jan 08 04:21:00 +0000 2016,685315239903100929,1234,3676
Fri Jan 08 03:50:03 +0000 2016,685307451701334016,496,2262
Fri Jan 08 01:16:17 +0000 2016,685268753634967552,1371,3419
Thu Jan 07 20:39:06 +0000 2016,685198997565345792,764,2566
